c10,c20_max,c20_min,label,max_nl,ok,seconds_max,seconds_min,status_max,status_min,x,y_max,y_min
-2.073618588256193,2.016521183347523,2.016482181377399,NL6,6,True,3.9806900024414062,3.8135809898376465,OPTIMAL,OPTIMAL,-0.8625292957453626,0.8387794196959885,0.8387631966827429
-2.073616118029784,2.016514386948009,2.016483775271909,NL6,6,True,4.255277156829834,3.7458598613739014,OPTIMAL,OPTIMAL,-0.8625282682455819,0.8387765927085572,0.8387638596690398
-2.073613647803374,2.01650478313213,2.0164890709440084,NL6,6,True,8.72167682647705,11.79134202003479,OPTIMAL,OPTIMAL,-0.8625272407458007,0.8387725979659398,0.8387660624233709
-2.073613030246772,2.0164990136585526,nan,NL6,6,False,7.602468013763428,8.687097787857056,OPTIMAL,SUBOPTIMAL,-0.8625269838708557,0.8387701981321374,nan
-2.073612412690169,nan,nan,NL6,6,False,7.171565055847168,11.821943998336792,SUBOPTIMAL,SUBOPTIMAL,-0.86252672699591,nan,nan
-2.073611795133567,nan,nan,NL6,6,False,8.1619131565094,5.628214120864868,SUBOPTIMAL,INFEASIBLE,-0.8625264701209651,nan,nan
-2.073611177576965,nan,nan,NL6,6,False,11.600859880447388,4.687472820281982,SUBOPTIMAL,INFEASIBLE,-0.8625262132460199,nan,nan
-2.073608707350556,nan,nan,NL6,6,False,5.2147908210754395,5.209449052810669,INFEASIBLE,INFEASIBLE,-0.8625251857462392,nan,nan
-2.073606237124147,nan,nan,NL6,6,False,4.98770809173584,3.8661160469055176,INFEASIBLE,SUBOPTIMAL,-0.8625241582464582,nan,nan
-2.073603766897738,nan,nan,NL6,6,False,7.8662049770355225,6.875386714935303,INFEASIBLE,INFEASIBLE,-0.8625231307466775,nan,nan
-2.073601296671329,nan,nan,NL6,6,False,5.4243199825286865,5.4363579750061035,INFEASIBLE,INFEASIBLE,-0.8625221032468967,nan,nan
-2.073584005086465,nan,nan,NL6,6,False,5.040789365768433,6.70878005027771,INFEASIBLE,INFEASIBLE,-0.8625149107484307,nan,nan
-2.0735667135016,nan,nan,NL6,6,False,6.024101972579956,6.006603956222534,INFEASIBLE,INFEASIBLE,-0.8625077182499644,nan,nan
-2.073549421916737,nan,nan,NL6,6,False,4.3912928104400635,4.83916711807251,SUBOPTIMAL,SUBOPTIMAL,-0.8625005257514988,nan,nan
-2.073532130331873,nan,nan,NL6,6,False,5.182168006896973,6.206730127334595,INFEASIBLE,SUBOPTIMAL,-0.8624933332530328,nan,nan
-2.073514838747008,nan,nan,NL6,6,False,6.601665019989014,9.26261019706726,SUBOPTIMAL,SUBOPTIMAL,-0.8624861407545664,nan,nan
-2.073497547162144,nan,nan,NL6,6,False,15.457733154296875,8.518317699432373,SUBOPTIMAL,INFEASIBLE,-0.8624789482561005,nan,nan
-2.07348025557728,nan,nan,NL6,6,False,10.517545938491821,6.68018102645874,SUBOPTIMAL,INFEASIBLE,-0.8624717557576346,nan,nan
-2.073462963992416,nan,nan,NL6,6.0,False,9.605678796768188,4.9991679191589355,SUBOPTIMAL,SUBOPTIMAL,-0.8624645632591684,nan,nan
-2.073290048143775,nan,nan,NL6,6.0,False,2.914243221282959,2.274317741394043,INFEASIBLE,INFEASIBLE,-0.8623926382745082,nan,nan
-2.0731171322951334,nan,nan,NL6,6.0,False,1.7853739261627197,1.900794267654419,INFEASIBLE,INFEASIBLE,-0.8623207132898477,nan,nan
-2.0729442164464924,nan,nan,NL6,6.0,False,1.1766388416290283,1.4172298908233643,INFEASIBLE,INFEASIBLE,-0.8622487883051875,nan,nan
-2.072771300597851,nan,nan,NL6,6.0,False,0.8887999057769775,0.9052059650421143,INFEASIBLE,INFEASIBLE,-0.862176863320527,nan,nan
-2.07259838474921,nan,nan,NL6,6.0,False,0.8616628646850586,0.8506948947906494,INFEASIBLE,INFEASIBLE,-0.8621049383358668,nan,nan
-2.0724254689005686,nan,nan,NL6,6.0,False,0.7592146396636963,0.8455626964569092,INFEASIBLE,INFEASIBLE,-0.8620330133512064,nan,nan
-2.072252553051927,nan,nan,NL6,6.0,False,0.8595359325408936,0.8125259876251221,INFEASIBLE,INFEASIBLE,-0.861961088366546,nan,nan
-2.072079637203286,nan,nan,NL6,6.0,False,0.7641050815582275,0.7588679790496826,INFEASIBLE,INFEASIBLE,-0.8618891633818857,nan,nan
-2.0719067213546447,nan,nan,NL6,6.0,False,0.8018460273742676,0.754486083984375,INFEASIBLE,INFEASIBLE,-0.8618172383972252,nan,nan
-2.0717338055060037,nan,nan,NL6,6.0,False,0.7574710845947266,0.802340030670166,INFEASIBLE,INFEASIBLE,-0.861745313412565,nan,nan
-2.0715608896573623,nan,nan,NL6,6.0,False,0.762559175491333,0.7052721977233887,INFEASIBLE,INFEASIBLE,-0.8616733884279046,nan,nan
-2.071387973808721,nan,nan,NL6,6.0,False,0.7556259632110596,0.7529599666595459,INFEASIBLE,INFEASIBLE,-0.8616014634432442,nan,nan
-2.07121505796008,nan,nan,NL6,6.0,False,0.795957088470459,0.699772834777832,INFEASIBLE,INFEASIBLE,-0.8615295384585839,nan,nan
-2.0710421421114384,nan,nan,NL6,6.0,False,0.6974217891693115,0.7633359432220459,INFEASIBLE,INFEASIBLE,-0.8614576134739235,nan,nan
-2.0708692262627975,nan,nan,NL6,6.0,False,0.7053649425506592,0.709503173828125,INFEASIBLE,INFEASIBLE,-0.8613856884892632,nan,nan
-2.070696310414156,nan,nan,NL6,6.0,False,0.7081527709960938,0.7103991508483887,INFEASIBLE,INFEASIBLE,-0.8613137635046029,nan,nan
-2.070523394565515,nan,nan,NL6,6.0,False,0.6551508903503418,0.6551339626312256,INFEASIBLE,INFEASIBLE,-0.8612418385199426,nan,nan
-2.0703504787168736,nan,nan,NL6,6.0,False,0.7631659507751465,0.6614730358123779,INFEASIBLE,INFEASIBLE,-0.8611699135352822,nan,nan
-2.070177562868232,nan,nan,NL6,6.0,False,0.6560988426208496,0.7623400688171387,INFEASIBLE,INFEASIBLE,-0.8610979885506217,nan,nan
-2.070004647019591,nan,nan,NL6,6.0,False,0.6590378284454346,0.664294958114624,INFEASIBLE,INFEASIBLE,-0.8610260635659615,nan,nan
-2.0698317311709498,nan,nan,NL6,6.0,False,0.6630547046661377,0.6586270332336426,INFEASIBLE,INFEASIBLE,-0.8609541385813011,nan,nan
-2.0696588153223088,nan,nan,NL6,6.0,False,0.7074103355407715,0.6675870418548584,INFEASIBLE,INFEASIBLE,-0.8608822135966409,nan,nan
-2.0694858994736673,nan,nan,NL6,6.0,False,0.6588809490203857,0.6612420082092285,INFEASIBLE,INFEASIBLE,-0.8608102886119804,nan,nan
