c10,c20,label,max_nl,ok,residual_inf,seconds,status,theta,x,y
-2.0866930358036795,2.0373655712955854,NL3,3,True,2.2577184566330288e-10,1.828993797302246,OPTIMAL,3.4366593669103818,-0.8679676603989496,0.8474497197014512
-2.0866006822883256,2.0370785910965177,NL3,3,True,8.898601855378274e-10,2.4073410034179688,OPTIMAL,3.4713730978892743,-0.8679292456137963,0.8473303492297567
-2.0865253542024527,2.036871366941447,NL3,3,True,1.7826058407166556e-09,2.8477680683135986,OPTIMAL,3.506086828868167,-0.8678979126187962,0.8472441535785667
-2.086177245953672,2.0360196557617543,NL3,3,True,9.709233417254381e-10,2.031064987182617,OPTIMAL,3.5408005598470598,-0.8677531157094878,0.8468898811737188
-2.0850776109796105,2.0335506124457856,NL3,3,True,3.3476705851853694e-09,1.7794382572174072,OPTIMAL,3.5755142908259527,-0.8672957184884532,0.845862873504831
-2.083765491312773,2.030841830781063,NL3,3,True,1.2186647246892335e-09,2.583209276199341,OPTIMAL,3.6102280218048453,-0.8667499374761781,0.8447361457860341
-2.083251526398121,2.029842234588872,NL3,3,True,2.666190157540882e-09,2.269965887069702,OPTIMAL,3.6449417527837378,-0.8665361518753045,0.8443203600650903
-2.0831069719024775,2.0295927454664446,NL3,3,True,4.551421461940208e-10,2.0214719772338867,OPTIMAL,3.6796554837626307,-0.8664760238999719,0.8442165841449273
-2.082015451532966,2.0278523240807136,NL3,3,True,7.464562301606747e-11,2.116438150405884,OPTIMAL,3.7143692147415237,-0.8660220019786125,0.843492649453834
-2.0779219480232047,2.021791174647572,NL3,3,True,5.516169743202681e-10,2.4603872299194336,OPTIMAL,3.7490829457204162,-0.8643192941038849,0.8409714920039619
-2.072874612688647,2.0146847359346314,NL3,3,True,1.7003853880481756e-10,1.5983409881591797,OPTIMAL,3.7837966766993087,-0.862219836365532,0.8380155426249178
-2.0728459071786176,2.014647986708609,NL3,3,True,1.2381231595526287e-09,2.250870943069458,OPTIMAL,3.8185104076782017,-0.8622078962028185,0.8380002566488856
-2.0727704384022,2.014557795828865,NL3,3,True,2.356729256192125e-10,1.5760142803192139,OPTIMAL,3.8532241386570947,-0.8621765046870677,0.8379627414199862
-2.0726943360226247,2.014472052678016,NL3,3,True,1.097786195281003e-09,1.9978971481323242,OPTIMAL,3.887937869635987,-0.8621448496217479,0.8379270762403165
-2.0726079545949663,2.014382316210284,NL3,3,True,2.6634516814283415e-10,1.610733985900879,OPTIMAL,3.9226516006148797,-0.8621089189484864,0.8378897500257687
-2.0725271337927134,2.0143024977379778,NL3,3,True,2.85825585422117e-10,1.751183271408081,OPTIMAL,3.9573653315937727,-0.8620753012378604,0.8378565492379788
-2.0725000785254495,2.0142776415185737,NL3,3,True,3.028890811055426e-11,1.7636780738830566,OPTIMAL,3.9920790625726656,-0.8620640474997083,0.8378462102018904
-2.072394037875469,2.0141881397885717,NL3,3,True,1.5841450373699217e-10,1.6761419773101807,OPTIMAL,4.026792793551558,-0.8620199395004523,0.8378089816273667
-2.072342572377519,2.0141480504702427,NL3,3,True,2.4673333376412643e-09,1.7285130023956299,OPTIMAL,4.061506524530451,-0.8619985322368633,0.8377923063276269
-2.072254063314576,2.014082058419647,NL3,3,True,4.831871569521695e-10,1.541938066482544,OPTIMAL,4.096220255509344,-0.861961716565862,0.8377648566909158
-2.0720831338800707,2.0139645174969583,NL3,3,True,3.689318850419454e-10,1.607093095779419,OPTIMAL,4.130933986488237,-0.861890617837484,0.8377159651108335
-2.0719815679430162,2.0139007491152836,NL3,3,True,1.8944246171770374e-10,1.4294610023498535,OPTIMAL,4.165647717467129,-0.8618483711115646,0.8376894404174071
-2.0719119958303405,2.0138596779315385,NL3,3,True,9.577319360211216e-11,2.205165147781372,OPTIMAL,4.200361448446022,-0.8618194323348342,0.837672356707128
-2.0717823226382084,2.013790341320113,NL3,3,True,1.473339228397208e-10,1.9181818962097168,OPTIMAL,4.235075179424914,-0.8617654942925538,0.8376435158880106
-2.071688243625783,2.0137437511410115,NL3,3,True,1.956497963639947e-09,2.326648712158203,OPTIMAL,4.269788910403808,-0.861726361780533,0.8376241365312684
-2.0716418250238324,2.0137227996118465,NL3,3,True,9.052774085915871e-10,3.197597026824951,OPTIMAL,4.3045026413827,-0.8617070537919391,0.8376154216654789
-2.0715055055405323,2.013666117101224,NL3,3,True,1.675226624087145e-11,2.7085540294647217,OPTIMAL,4.339216372361593,-0.8616503512003472,0.8375918443662372
-2.071392212009621,2.0136239416847403,NL3,3,True,4.937117381587086e-10,2.9298641681671143,OPTIMAL,4.373930103340486,-0.8616032263385318,0.8375743013462801
-2.0713374378131086,2.0136057673056107,NL3,3,True,7.241951482939157e-10,3.4869959354400635,OPTIMAL,4.408643834319379,-0.8615804428095789,0.8375667416462851
-2.071147045737955,2.0135504935699062,NL3,3,True,2.5140602932793854e-09,3.7675347328186035,OPTIMAL,4.443357565298271,-0.8615012485240783,0.8375437503321638
-2.0709563943511746,2.0135027641941936,NL3,3,True,1.187670628510773e-09,3.3033039569854736,OPTIMAL,4.478071296277164,-0.8614219463769506,0.8375238971223917
-2.070717633213443,2.013451038613983,NL3,3,True,1.3697953882285674e-10,4.09052300453186,OPTIMAL,4.512785027256056,-0.8613226328015683,0.8375023816766276
-2.0706300451174,2.0134344144599896,NL3,3,True,3.8553249481765306e-10,3.8097519874572754,OPTIMAL,4.5474987582349495,-0.861286200210144,0.8374954667984926
-2.0706008079854894,2.0134301574679454,NL3,3,True,5.031906002983533e-10,4.262115001678467,OPTIMAL,4.582212489213842,-0.8612740389173492,0.8374936960869593
-2.070522983977671,2.013421447459385,NL3,3,True,5.920453702468767e-10,4.811794996261597,OPTIMAL,4.616926220192735,-0.8612416677344152,0.8374900731267909
-2.0704349686099333,2.0134137092703277,NL3,3,True,2.3897406276063293e-10,5.537214994430542,OPTIMAL,4.651639951171628,-0.8612050574177545,0.8374868543985274
-2.0703820973759557,2.0134113876171957,NL3,3,True,3.1274249856494407e-10,4.305552959442139,OPTIMAL,4.6863536821505205,-0.8611830654330829,0.8374858886983488
