c00,c10_max,c10_min,level,ok_max,ok_min,optimizer_max,optimizer_min,prosta_max,prosta_min,raw_c00,raw_c10_max,raw_c10_min,residual_max,residual_min,seconds_max,seconds_min,status_max,status_min
0.6849473684210527,-0.25368759927093193,-0.343855851925586,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.6849473684210527,-0.25368759927093193,-0.343855851925586,1.5119298411988766e-09,6.415800009318406e-11,24.836217880249023,24.00155019760132,OPTIMAL,OPTIMAL
0.8217368421052632,-0.343833386083412,-0.46346566239690395,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.8217368421052632,-0.343833386083412,-0.46346566239690395,3.794193015327352e-10,1.0258882111868761e-10,10.406341791152954,18.21807098388672,OPTIMAL,OPTIMAL
0.9585263157894738,-0.4446326864686311,-0.5966839110339287,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.9585263157894738,-0.4446326864686311,-0.5966839110339287,8.832677401982014e-10,4.4328437968921275e-10,15.054242134094238,24.750519037246704,OPTIMAL,OPTIMAL
1.0953157894736842,-0.5555725373205327,-0.7428189430109794,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,1.0953157894736842,-0.5555725373205327,-0.7428189430109794,2.4027792516062574e-10,8.564388434550985e-11,17.46540093421936,35.70156502723694,OPTIMAL,OPTIMAL
1.2321052631578948,-0.6761857287146863,-0.9012808571593384,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,1.2321052631578948,-0.6761857287146863,-0.9012808571593384,2.1239843009390746e-09,1.800174304761315e-09,14.117738008499146,25.04995608329773,OPTIMAL,OPTIMAL
1.3688947368421054,-0.8061225652575611,-1.0715866457252112,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,1.3688947368421054,-0.8061225652575611,-1.0715866457252112,7.889987711838607e-10,1.8395079903754663e-10,14.459733009338379,30.473740816116333,OPTIMAL,OPTIMAL
1.505684210526316,-0.9450567989871761,-1.2533165213724067,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,1.505684210526316,-0.9450567989871761,-1.2533165213724067,1.9972257528366733e-10,2.5776533685295533e-12,25.256052017211914,17.60851502418518,OPTIMAL,OPTIMAL
1.6424736842105263,-1.0926997559813143,-1.446105248589252,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,1.6424736842105263,-1.0926997559813143,-1.446105248589252,9.056574934440675e-13,2.300999668580772e-11,10.146979093551636,25.552004098892212,OPTIMAL,OPTIMAL
1.7792631578947369,-1.2488235835145176,-1.649635210753474,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,1.7792631578947369,-1.2488235835145176,-1.649635210753474,9.00834962180852e-13,1.2101937507669192e-11,9.969682931900024,30.203267812728882,OPTIMAL,OPTIMAL
1.9160526315789475,-1.4132140256872594,-1.8636165034600638,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,1.9160526315789475,-1.4132140256872594,-1.8636165034600638,5.864753127582389e-13,1.9823587216194483e-12,7.628454923629761,30.10821509361267,OPTIMAL,OPTIMAL
2.0528421052631582,-1.5857103479810897,-2.0185585316915935,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.0528421052631582,-1.5857103479810897,-2.0185585316915935,6.744049763085513e-13,9.415546120550289e-11,10.755561113357544,22.94208788871765,OPTIMAL,OPTIMAL
2.1896315789473686,-1.7661830842669628,-2.0582082403169437,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.1896315789473686,-1.7661830842669628,-2.0582082403169437,9.14823772291129e-13,6.016378506501496e-10,11.482762098312378,14.174763202667236,OPTIMAL,OPTIMAL
2.326421052631579,-1.9548794934058382,-2.084278678361596,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.326421052631579,-1.9548794934058382,-2.084278678361596,8.633094239485217e-13,6.827323428826304e-12,12.88387417793274,24.616225957870483,OPTIMAL,OPTIMAL
2.34596240601504,-1.9826297193669582,-2.086712184519535,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.34596240601504,-1.9826297193669582,-2.086712184519535,7.014389069581739e-13,5.387912338505885e-13,13.046792030334473,13.788801908493042,OPTIMAL,OPTIMAL
2.3655037593985,-2.0106483255322094,-2.088661195002764,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.3655037593985,-2.0106483255322094,-2.088661195002764,9.603429163007604e-13,1.016775205697762e-12,14.187174081802368,12.43555474281311,OPTIMAL,OPTIMAL
2.38504511278196,-2.039044979397155,-2.089888876586081,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.38504511278196,-2.039044979397155,-2.089888876586081,9.062750550015153e-13,2.05746530923534e-12,12.462467908859253,13.941570043563843,OPTIMAL,OPTIMAL
2.40458646616541,-2.068187586053094,-2.0876508753240017,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.40458646616541,-2.068187586053094,-2.0876508753240017,9.559689421990804e-13,1.4287712180906242e-12,10.14322805404663,13.066191673278809,OPTIMAL,OPTIMAL
